,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1286,1575,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,216.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,CBlock,1,Typ,400.0,2.0,TA,Unf,TA,Attchd,1951.0,1575,1,GasA,TA,1Story,2747,1,Gd,Lvl,Gtl,10170,Corner,75.0,Reg,0,20,RL,522.0,BrkFace,,0,6,NAmes,0,6,6,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,5,216.0,AllPub,0,1951,1951,2006
1287,1145,0,0,,3,1Fam,TA,No,271.0,0.0,BLQ,Unf,0.0,0.0,Gd,30.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,GdWo,,0,CBlock,1,Min2,684.0,2.0,TA,Unf,TA,Detchd,1993.0,1145,0,GasA,Ex,SLvl,2748,1,TA,Lvl,Gtl,7700,Inside,55.0,Reg,0,80,RL,0.0,None,,0,9,NAmes,0,7,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,301.0,AllPub,0,1956,1956,2006
1288,1005,0,0,,2,1Fam,TA,No,488.0,0.0,LwQ,Unf,0.0,0.0,TA,517.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,TA,1,CBlock,1,Typ,319.0,1.0,TA,Unf,TA,Attchd,1956.0,1005,0,GasA,Ex,1Story,2749,1,TA,Lvl,Gtl,11050,Inside,65.0,Reg,0,20,RL,0.0,None,,0,7,NAmes,0,5,5,Y,0,,CompShg,Hip,Normal,,WD,288,Pave,6,1005.0,AllPub,0,1956,1956,2006
1289,1056,0,0,,3,1Fam,TA,No,144.0,912.0,Rec,BLQ,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,300.0,1.0,TA,Fin,TA,Attchd,1955.0,1056,1,GasA,Gd,1Story,2750,1,TA,Bnk,Gtl,13600,Inside,80.0,Reg,0,20,RL,0.0,None,Shed,650,11,NAmes,0,6,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1056.0,AllPub,0,1955,1955,2006
1290,884,0,0,,2,1Fam,TA,No,741.0,0.0,Rec,Unf,1.0,0.0,TA,143.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,270.0,1.0,TA,Fin,TA,Attchd,1951.0,884,0,GasA,Ex,1Story,2751,1,TA,Lvl,Gtl,15428,Inside,85.0,Reg,0,20,RL,0.0,None,,0,6,NAmes,0,6,5,Y,0,,CompShg,Hip,Normal,,WD,195,Pave,4,884.0,AllPub,0,1951,1991,2006
1291,2039,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,929.0,Y,Norm,Norm,SBrkr,90,TA,Gd,BrkFace,BrkFace,,Gd,3,CBlock,1,Min1,791.0,3.0,TA,Unf,TA,2Types,1941.0,2039,1,GasA,Ex,1Story,2752,1,TA,Lvl,Gtl,21299,Inside,118.0,Reg,0,30,RL,0.0,None,,0,12,NAmes,0,5,7,Y,0,,WdShake,Hip,Abnorml,,COD,0,Pave,7,929.0,AllPub,0,1941,1963,2006
1292,1384,0,323,,2,1Fam,TA,No,494.0,0.0,Rec,Unf,1.0,0.0,TA,521.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,VinylSd,,,0,CBlock,1,Min1,896.0,2.0,TA,Unf,TA,Attchd,2001.0,1384,0,GasA,Gd,1Story,2753,1,TA,Lvl,Gtl,13300,Inside,70.0,Reg,0,20,RL,0.0,None,Shed,400,6,NAmes,0,5,5,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,6,1015.0,AllPub,75,1956,2001,2006
1293,1392,1248,0,,5,2fmCon,TA,Mn,1018.0,0.0,GLQ,Unf,2.0,0.0,TA,1153.0,Y,Artery,Norm,SBrkr,148,Fa,TA,MetalSd,MetalSd,,Gd,1,CBlock,2,Maj1,1008.0,3.0,TA,RFn,TA,Attchd,1977.0,2640,1,GasA,TA,1.5Fin,2754,1,TA,Lvl,Gtl,22136,Inside,94.0,Reg,0,190,RL,0.0,None,,0,7,OldTown,48,5,5,N,0,,CompShg,Gable,Normal,,WD,0,Pave,10,2171.0,AllPub,631,1925,1975,2006
1294,900,412,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,784.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,649.0,2.0,TA,Unf,TA,Detchd,1953.0,1312,1,GasA,Ex,1.5Fin,2755,1,TA,Lvl,Gtl,7500,Inside,50.0,Reg,0,50,RL,0.0,None,,0,10,NAmes,28,6,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,784.0,AllPub,0,1947,1950,2006
1295,713,0,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,713.0,Y,Norm,Norm,SBrkr,161,Gd,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,371.0,1.0,Fa,Unf,Fa,Detchd,1936.0,713,0,GasA,Ex,1Story,2756,1,Gd,Lvl,Gtl,10410,Inside,60.0,Reg,0,30,RL,0.0,None,,0,10,OldTown,75,8,3,N,0,,CompShg,Gable,Normal,,WD,0,Pave,5,713.0,AllPub,0,1930,2001,2006
1296,715,0,0,Grvl,2,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,715.0,N,Artery,Norm,FuseP,75,Fa,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,660.0,2.0,TA,Unf,Fa,Detchd,1967.0,715,0,GasA,Fa,1Story,2757,1,TA,Lvl,Gtl,10914,Inside,60.0,Reg,0,30,RL,0.0,None,,0,8,NAmes,0,3,3,N,0,,CompShg,Hip,Normal,,WD,112,Pave,4,715.0,AllPub,0,1929,1950,2006
1297,448,272,0,,1,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,448.0,Y,Norm,Norm,SBrkr,70,Gd,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,280.0,1.0,TA,Unf,Fa,Attchd,1900.0,720,0,GasA,Ex,1.5Fin,2758,1,Fa,Lvl,Gtl,7008,Corner,60.0,Reg,0,50,RL,0.0,None,,0,3,OldTown,0,8,4,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,5,448.0,AllPub,0,1900,1998,2006
1298,774,821,0,Grvl,3,1Fam,TA,No,338.0,0.0,Rec,Unf,0.0,0.0,TA,325.0,Y,Norm,Norm,SBrkr,231,Ex,TA,MetalSd,MetalSd,,Gd,1,CBlock,2,Typ,528.0,2.0,TA,Unf,TA,Detchd,1974.0,1595,0,GasA,Ex,2Story,2759,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,70,RL,0.0,None,,0,4,OldTown,0,8,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,7,663.0,AllPub,49,1915,1950,2006
1299,981,779,0,Grvl,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,1077.0,Y,Norm,Norm,FuseA,96,TA,TA,VinylSd,VinylSd,,TA,1,BrkTil,1,Typ,648.0,2.0,TA,Unf,Fa,Detchd,1935.0,1760,1,GasA,TA,1.5Fin,2760,1,TA,Lvl,Gtl,10818,Inside,60.0,Reg,0,50,RL,0.0,None,,0,2,OldTown,0,4,4,Y,0,,CompShg,Gable,Abnorml,,COD,0,Pave,7,1077.0,AllPub,120,1910,1950,2006
1300,1146,0,0,,3,1Fam,TA,Av,580.0,0.0,ALQ,Unf,0.0,1.0,TA,503.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,Gd,1,CBlock,1,Typ,294.0,1.0,TA,Unf,TA,Attchd,1963.0,1146,0,GasA,TA,SLvl,2761,1,TA,Lvl,Gtl,10184,Inside,83.0,Reg,0,80,RL,379.0,BrkFace,,0,6,NAmes,75,5,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1083.0,AllPub,345,1963,1963,2006
1301,1207,0,0,,3,1Fam,TA,No,701.0,0.0,ALQ,Unf,0.0,0.0,TA,434.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,RFn,TA,Attchd,1962.0,1207,1,GasA,Ex,1Story,2762,1,TA,Lvl,Gtl,9510,Inside,77.0,Reg,0,20,RL,161.0,BrkCmn,,0,5,NAmes,240,5,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1135.0,AllPub,0,1962,1985,2006
1302,1773,0,0,,3,1Fam,TA,No,913.0,0.0,Rec,Unf,1.0,0.0,TA,400.0,Y,PosA,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,TA,2,CBlock,2,Min2,418.0,2.0,TA,RFn,TA,Attchd,1961.0,1773,0,GasA,TA,1Story,2763,1,TA,Lvl,Gtl,10800,Inside,80.0,Reg,0,20,RL,104.0,BrkFace,,0,8,NAmes,98,6,6,Y,0,,CompShg,Gable,Normal,,WD,144,Pave,6,1313.0,AllPub,355,1961,1992,2006
1303,1472,0,0,,2,1Fam,,,0.0,0.0,,,0.0,0.0,,0.0,Y,PosA,Norm,FuseA,0,TA,TA,Plywood,Plywood,,Gd,1,Slab,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,1959.0,1472,0,GasA,Gd,1Story,2764,1,Gd,Lvl,Gtl,11650,Corner,86.0,Reg,0,20,RL,58.0,BrkCmn,,0,6,NAmes,68,5,7,Y,0,,CompShg,Hip,Normal,,WD,227,Pave,5,0.0,AllPub,0,1959,1959,2006
1304,1900,548,0,,3,1Fam,TA,Gd,636.0,0.0,ALQ,Unf,1.0,0.0,TA,802.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,Gd,2,CBlock,3,Typ,441.0,2.0,TA,RFn,TA,Attchd,1962.0,2448,0,GasA,TA,2Story,2765,1,TA,HLS,Gtl,18275,Inside,,IR1,0,60,RL,0.0,None,,0,9,NAmes,102,8,7,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,9,1438.0,AllPub,520,1962,1998,2006
1305,910,611,0,,3,1Fam,TA,No,455.0,0.0,Rec,Unf,0.0,0.0,TA,455.0,Y,Norm,Norm,SBrkr,168,TA,TA,BrkComm,Wd Sdng,,,0,CBlock,1,Min2,597.0,1.0,TA,Unf,Fa,Detchd,1950.0,1521,1,GasA,Gd,1.5Fin,2766,1,Gd,Lvl,Gtl,12144,Inside,60.0,Reg,0,50,RL,0.0,None,,0,9,NAmes,0,6,4,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,910.0,AllPub,199,1950,1950,2006
1306,1040,0,0,,2,Duplex,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,FuseF,0,TA,TA,BrkFace,Stone,,,0,Slab,2,Typ,400.0,2.0,Fa,Unf,TA,Detchd,1950.0,1040,0,Wall,Fa,1Story,2767,2,TA,Lvl,Gtl,8544,Corner,60.0,Reg,0,90,RL,0.0,None,,0,12,NAmes,0,4,3,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,0.0,AllPub,0,1950,1950,2006
1307,1556,0,0,,4,Duplex,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1556.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,,,0,CBlock,2,Typ,0.0,0.0,,,,,,1556,0,GasA,TA,1Story,2768,2,TA,Lvl,Gtl,8512,Corner,75.0,Reg,0,90,RL,0.0,None,,0,9,NAmes,0,5,5,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,8,1556.0,AllPub,0,1960,1960,2006
1308,1150,0,0,,3,1Fam,TA,No,781.0,0.0,GLQ,Unf,0.0,0.0,TA,369.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,,,0,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1961.0,1150,0,GasA,TA,1Story,2769,1,TA,Lvl,Gtl,7000,Inside,70.0,Reg,0,20,RL,0.0,None,,0,7,NAmes,0,4,5,Y,0,,CompShg,Hip,Normal,,WD,162,Pave,6,1150.0,AllPub,0,1961,1961,2006
1309,1045,0,0,,3,1Fam,TA,No,809.0,0.0,LwQ,Unf,1.0,0.0,TA,236.0,Y,Artery,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1962.0,1045,0,GasA,Gd,1Story,2770,1,TA,Lvl,Gtl,7400,Corner,74.0,Reg,0,20,RL,0.0,None,,0,3,NAmes,0,6,7,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1045.0,AllPub,0,1962,1962,2006
1310,864,0,0,,3,1Fam,TA,No,468.0,0.0,BLQ,Unf,0.0,1.0,TA,396.0,Y,Artery,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,,0,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Attchd,1962.0,864,0,GasA,Gd,1Story,2771,1,TA,Lvl,Gtl,7000,Inside,70.0,Reg,0,20,RL,0.0,None,,0,2,NAmes,0,6,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,5,864.0,AllPub,0,1962,1962,2006
1311,1025,0,0,,3,2fmCon,TA,Av,953.0,0.0,ALQ,Unf,1.0,0.0,TA,72.0,Y,Artery,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,0.0,0.0,,,,,,1025,0,GasA,TA,SFoyer,2772,1,TA,Lvl,Gtl,7000,Inside,70.0,Reg,0,190,RL,0.0,None,,0,3,NAmes,80,5,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1025.0,AllPub,96,1962,1962,2006
1312,1007,1007,0,Grvl,5,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,716.0,Y,Norm,Norm,FuseA,167,Gd,Gd,CemntBd,CmentBd,,,0,PConc,2,Typ,624.0,2.0,TA,Unf,TA,Detchd,1900.0,2014,0,GasA,Ex,2Story,2773,1,TA,Lvl,Gtl,9856,Corner,62.0,Reg,0,70,RM,0.0,None,,0,6,OldTown,72,8,5,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,8,716.0,AllPub,0,1900,2005,2006
1313,1226,442,0,Grvl,3,1Fam,TA,No,276.0,0.0,Rec,Unf,1.0,0.0,TA,936.0,Y,Norm,Norm,FuseA,140,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1948.0,1668,0,GasA,Gd,1.5Fin,2774,1,TA,Lvl,Gtl,9600,Inside,60.0,Reg,0,50,RM,264.0,Stone,,0,5,OldTown,0,6,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,6,1212.0,AllPub,0,1948,1950,2006
1314,1147,510,0,,4,1Fam,Fa,No,284.0,0.0,LwQ,Unf,0.0,0.0,TA,863.0,N,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,TA,1,PConc,1,Typ,162.0,1.0,Fa,Unf,Fa,Detchd,1920.0,1657,0,GasA,TA,1.5Fin,2775,1,Fa,Lvl,Gtl,5520,Corner,60.0,Reg,0,50,RM,0.0,None,,0,7,OldTown,0,6,4,N,0,,CompShg,Gable,Normal,,WD,0,Pave,9,1147.0,AllPub,0,1920,1980,2006
1315,940,476,0,Grvl,3,1Fam,TA,No,381.0,0.0,Rec,Unf,0.0,1.0,TA,399.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,400.0,2.0,TA,Unf,TA,Detchd,1956.0,1416,0,GasA,Ex,1.5Fin,2776,1,Gd,Lvl,Gtl,9600,Inside,60.0,Reg,0,50,RM,0.0,None,,0,6,OldTown,24,8,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,7,780.0,AllPub,0,1900,2004,2006
1316,848,580,0,Grvl,4,1Fam,TA,No,208.0,0.0,Rec,Unf,1.0,0.0,TA,504.0,Y,Norm,Norm,SBrkr,84,TA,TA,AsbShng,Wd Sdng,,,0,Stone,1,Typ,576.0,2.0,TA,Fin,TA,Detchd,1985.0,1428,0,GasA,Gd,2Story,2777,1,TA,Lvl,Gtl,6451,Inside,58.0,Reg,0,70,RM,0.0,None,,0,5,OldTown,0,7,7,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,7,712.0,AllPub,264,1900,1970,2006
1317,502,502,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,502.0,N,Norm,Norm,SBrkr,68,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Po,1,BrkTil,1,Typ,200.0,1.0,TA,Unf,Fa,Detchd,1930.0,1004,0,GasA,TA,2Story,2778,1,Gd,Lvl,Gtl,3960,Inside,66.0,Reg,0,70,RM,0.0,None,,0,7,OldTown,0,8,7,N,0,,CompShg,Gable,Normal,,WD,0,Pave,5,502.0,AllPub,280,1930,1950,2006
1318,1084,867,0,Grvl,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,938.0,N,Norm,Norm,SBrkr,28,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,576.0,2.0,TA,Unf,TA,Detchd,1993.0,1951,0,GasA,Gd,1.5Fin,2779,2,Fa,Lvl,Gtl,7745,Inside,56.0,Reg,0,190,RM,0.0,None,,0,4,OldTown,6,6,4,P,0,,CompShg,Gable,Normal,,WD,0,Pave,9,938.0,AllPub,0,1900,1950,2006
1319,1032,0,0,Grvl,2,1Fam,Fa,No,143.0,72.0,BLQ,Rec,0.0,0.0,TA,817.0,N,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,MnPrv,,0,BrkTil,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1995.0,1032,0,GasA,Gd,1Story,2780,1,TA,Lvl,Gtl,7741,Inside,56.0,Reg,0,30,RM,0.0,None,,0,6,OldTown,0,5,6,Y,0,,CompShg,Gable,Abnorml,,COD,0,Pave,5,1032.0,AllPub,0,1924,1950,2006
1320,844,0,0,Pave,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,844.0,Y,Norm,Norm,SBrkr,123,TA,TA,MetalSd,Stucco,,,0,BrkTil,1,Typ,216.0,1.0,TA,Unf,TA,Detchd,1925.0,844,0,GasA,TA,1Story,2781,1,TA,Lvl,Gtl,5633,Inside,50.0,Reg,0,30,RM,0.0,None,,0,7,OldTown,81,7,5,N,0,,CompShg,Gable,Normal,,WD,0,Pave,5,844.0,AllPub,50,1925,1950,2006
1321,864,0,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,528.0,1.0,TA,RFn,TA,Detchd,1952.0,864,0,GasA,Ex,1Story,2782,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RM,0.0,None,,0,8,OldTown,0,5,4,Y,0,,CompShg,Gable,Normal,,COD,115,Pave,5,576.0,AllPub,0,1950,1950,2006
1322,714,662,0,Grvl,2,1Fam,Fa,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,738.0,Y,Norm,Norm,FuseA,104,TA,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,216.0,1.0,TA,Unf,TA,Detchd,1930.0,1376,0,GasA,Gd,2Story,2783,1,TA,Lvl,Mod,7614,Inside,42.0,Reg,0,70,RM,0.0,None,,0,3,OldTown,0,5,3,N,0,,CompShg,Gable,Normal,,WD,225,Pave,7,738.0,AllPub,0,1905,1950,2006
1323,960,0,0,,3,2fmCon,TA,Av,576.0,0.0,GLQ,Unf,1.0,0.0,TA,384.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1976.0,960,0,GasA,TA,1Story,2784,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,190,RM,0.0,None,,0,6,OldTown,0,7,5,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,5,960.0,AllPub,0,1955,1955,2006
1324,816,750,0,,5,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,SBrkr,296,Gd,TA,MetalSd,MetalSd,MnPrv,,0,PConc,1,Typ,450.0,2.0,TA,Unf,TA,Detchd,1976.0,1566,1,GasA,Ex,1.5Fin,2785,1,Gd,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,145.0,BrkFace,,0,8,OldTown,0,7,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,7,816.0,AllPub,24,1924,1950,2006
1325,492,0,0,,1,1Fam,TA,No,416.0,0.0,LwQ,Unf,1.0,0.0,Fa,76.0,Y,Norm,Norm,SBrkr,78,TA,TA,AsbShng,AsbShng,,,0,BrkTil,1,Typ,200.0,1.0,TA,Unf,Fa,Detchd,1921.0,492,0,GasA,TA,1Story,2786,1,TA,Lvl,Gtl,7830,Inside,52.0,Reg,0,30,RM,0.0,None,,0,6,OldTown,0,5,3,N,0,,CompShg,Gable,Normal,,WD,0,Pave,3,492.0,AllPub,0,1921,1950,2006
1326,885,297,0,,3,1Fam,TA,No,310.0,0.0,Rec,Unf,0.0,0.0,Fa,460.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,,0,CBlock,1,Typ,378.0,1.0,TA,Unf,Fa,Detchd,1945.0,1182,1,GasA,TA,1.5Fin,2787,1,TA,Lvl,Gtl,9576,Inside,56.0,Reg,0,50,RM,0.0,None,,0,5,OldTown,0,7,6,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,5,770.0,AllPub,0,1945,1950,2006
1327,840,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,798.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,PConc,1,Typ,250.0,1.0,Fa,Unf,TA,Detchd,1938.0,840,0,GasA,Gd,1Story,2788,1,Fa,Lvl,Gtl,5747,Inside,48.0,Reg,0,30,RM,0.0,None,,0,6,OldTown,0,4,3,N,0,,CompShg,Gable,Normal,,WD,0,Pave,5,798.0,AllPub,112,1920,1950,2006
1328,1226,878,0,,5,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1226.0,Y,Norm,Norm,SBrkr,88,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Typ,432.0,2.0,TA,Unf,Fa,Detchd,1910.0,2104,0,GasA,Ex,2.5Unf,2789,1,TA,Lvl,Gtl,6300,Corner,70.0,Reg,0,75,RM,0.0,None,,0,7,OldTown,341,6,7,P,0,,CompShg,Gable,Normal,,WD,0,Pave,9,1226.0,AllPub,0,1910,2005,2006
1329,624,624,0,,2,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,624.0,N,Norm,Norm,FuseA,256,TA,TA,Wd Sdng,Wd Sdng,,,0,PConc,2,Typ,0.0,0.0,,,,,,1248,0,GasA,Gd,2Story,2790,2,TA,Lvl,Gtl,5976,Inside,33.0,Reg,0,90,RM,0.0,None,,0,12,OldTown,130,7,5,N,0,,CompShg,Hip,Normal,,WD,0,Pave,8,624.0,AllPub,0,1920,1950,2006
1330,960,0,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,960.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,624.0,2.0,TA,Unf,TA,Detchd,2002.0,960,0,GasA,Ex,1Story,2791,1,TA,Lvl,Gtl,9750,Inside,65.0,Reg,0,20,RM,0.0,None,Gar2,4500,7,OldTown,0,5,5,Y,0,,CompShg,Hip,Normal,,WD,0,Pave,5,960.0,AllPub,0,1958,1958,2006
1331,1020,0,0,,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1020.0,N,Norm,Norm,FuseP,105,Fa,Fa,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,0.0,0.0,,,,,,1020,0,GasA,Fa,1.5Unf,2792,1,Fa,Lvl,Gtl,4761,Corner,63.0,Reg,0,50,C (all),0.0,None,,0,10,IDOTRR,0,3,3,N,0,,CompShg,Gable,Normal,,ConLD,0,Pave,5,1020.0,AllPub,0,1918,1950,2006
1332,1017,810,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,848.0,N,Norm,Norm,SBrkr,42,TA,TA,BrkComm,Stucco,GdPrv,Gd,1,BrkTil,1,Typ,240.0,1.0,TA,Unf,Fa,Detchd,1943.0,1827,0,GasW,TA,2Story,2793,1,TA,Bnk,Gtl,11737,Inside,69.0,IR1,0,70,RL,0.0,None,,0,5,BrkSide,36,7,6,Y,0,,CompShg,Gambrel,Normal,,WD,0,Pave,9,848.0,AllPub,27,1924,1996,2006
1333,728,434,0,,3,1Fam,TA,No,347.0,0.0,Rec,Unf,1.0,0.0,TA,381.0,Y,Norm,Norm,SBrkr,0,TA,Gd,AsbShng,AsbShng,,,0,CBlock,1,Typ,258.0,1.0,Po,Unf,Fa,Detchd,1930.0,1162,0,GasA,Ex,1.5Fin,2794,1,TA,Lvl,Gtl,6120,Inside,51.0,Reg,0,50,RM,0.0,None,,0,11,BrkSide,24,5,3,Y,0,,CompShg,Gable,Abnorml,,ConLI,0,Pave,6,728.0,AllPub,0,1930,1950,2006
1334,741,583,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,741.0,Y,Norm,Norm,SBrkr,55,Gd,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,180.0,1.0,TA,Unf,Fa,Detchd,1930.0,1324,0,GasA,Gd,1.5Fin,2795,1,Gd,Lvl,Gtl,6120,Inside,51.0,Reg,0,50,RM,0.0,None,,0,2,BrkSide,0,7,5,Y,0,,CompShg,Gable,Normal,,WD,0,Pave,7,741.0,AllPub,0,1930,1984,2006
1335,816,0,0,Pave,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,210.0,1.0,Fa,Unf,Fa,Detchd,1925.0,816,0,GasA,TA,1Story,2796,1,TA,Lvl,Gtl,11672,Inside,50.0,IR2,0,30,RL,0.0,None,,0,7,BrkSide,0,5,5,N,0,,CompShg,Gable,Normal,,WD,0,Pave,4,816.0,AllPub,168,1925,1950,2006
